userId,id,previous_test_scores,learning_style,learning_goals,module_objectives,assessment_scores,feedback_comments,feedback_ratings,level_of_difficulty,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,tags,completion_percentage
9,1344282,71,auditory,Complete certification,Understand basic concepts,77,Could use more examples,2,Advanced,​Blockchain & Cryptocurrency Masterclass,True,256,4.45,4.54555,4.54555,50,False,"cryptocurrency, masterclass",23.08
0,716136,72,kinesthetic,Learn new concepts,Understand basic concepts,53,Could use more examples,3,Beginner,build a solid foundation for trading options,True,1359,4.5,4.47732,4.47732,73,False,"build, solid, foundation, trading, options",245.71
1,521580,51,visual,Career advancement,Understand basic concepts,71,Helpful but needs improvement,1,Beginner,Essential Guide to Making Apps Without Prior Experience,True,7070,3.8,3.7313,3.7313,284,False,"essential, guide, making, apps, prior, experience",104.48
2,1264528,76,auditory,Improve skills,Understand basic concepts,61,Loved the interactive parts,5,Beginner,Introduction to Telecom Business Process,True,211,3.2,3.14682,3.14682,78,False,"introduction, telecom, business, process",5.26
3,594896,91,visual,Complete certification,Understand basic concepts,94,Too fast-paced,1,Beginner,Bitcoin Master Course For Beginners,True,2801,3.3,3.40046,3.40046,39,False,"bitcoin, master, course, beginners",90.62
4,1296782,51,visual,Career advancement,Understand basic concepts,52,Could use more examples,5,Advanced,How To Build A Business On Fiverr By Selling Simple Services,True,3124,4.15,4.40987,4.40987,51,False,"build, business, fiverr, selling, simple, services",95.65
5,3337914,75,kinesthetic,Career advancement,Understand basic concepts,71,Loved the interactive parts,4,Advanced,Learn 4 STEPS to Make Money Online by Blogging!,True,15284,3.88415,3.85431,3.85431,82,False,"learn, 4, steps, money, online, blogging",2.38
6,1366438,66,visual,Complete certification,Understand basic concepts,93,Excellent content,4,Beginner,Day Trading 101: How To Day Trade Stocks for Passive Income,True,3547,4.4127,4.4339,4.4339,371,False,"day, trading, 101, day, trade, stocks, passive, income",102.53
7,2057949,89,visual,Improve skills,Understand basic concepts,51,Too fast-paced,5,Advanced,Ultimate Short Selling: Day Trading & Swing Trading Shorting,True,1247,4.8,4.78548,4.78548,55,False,"ultimate, short, selling, day, trading, swing, trading, shorting",129.63
8,1183354,82,visual,Improve skills,Understand basic concepts,73,Too fast-paced,3,Advanced,Basics of Indian Companies Act 2013 for CA/CMA/CS/MBA,True,1286,4.3,4.30621,4.30621,68,False,"basics, indian, companies, act, 2013, cma, cs, mba",104.26
9,366760,58,kinesthetic,Complete certification,Understand basic concepts,83,Too fast-paced,1,Beginner,E-Commerce Business Guide to Alibaba for eBay & Amazon,True,5020,3.9,3.84404,3.84404,288,False,"e, commerce, business, guide, alibaba, ebay, amazon",170.59
0,973960,92,auditory,Improve skills,Understand basic concepts,76,Helpful but needs improvement,1,Advanced,Start a Digital Marketing Agency - Business Plan & Documents,True,1655,4.2,4.19749,4.19749,189,False,"start, digital, marketing, agency, business, plan, documents",60.0
1,42491,97,kinesthetic,Improve skills,Understand basic concepts,90,Could use more examples,4,Intermediate,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery,True,1076,4.75,4.74612,4.74612,143,False,"credit, spread, surgery, bear, bull, mastery",17.02
2,475032,88,kinesthetic,Career advancement,Understand basic concepts,50,Excellent content,5,Advanced,Collection of Advanced Options concepts for Options traders,True,2225,4.1,4.15884,4.15884,62,False,"collection, advanced, options, concepts, options, traders",51.16
3,1321110,78,kinesthetic,Career advancement,Understand basic concepts,57,Loved the interactive parts,1,Advanced,Applying the Standards for Internal Auditors Part 1,True,154,3.65,3.58127,3.58127,51,False,"applying, standards, internal, auditors, 1",169.23
4,421054,91,visual,Career advancement,Understand basic concepts,72,Great course,1,Intermediate,Basics of Auditing A Complete Study,True,4689,4.1,4.09988,4.09988,99,False,"basics, auditing, complete, study",126.09
5,2557448,75,visual,Learn new concepts,Understand basic concepts,87,Could use more examples,3,Beginner,HR Analytics using MS Excel (Excel Analytics),True,475,4.17949,4.15372,4.15372,124,False,"hr, analytics, ms, excel, excel, analytics",105.88
6,2851430,84,auditory,Career advancement,Understand basic concepts,55,Excellent content,2,Advanced,Fundamentals of Real Customer Success,True,455,4.47951,4.51213,4.51213,162,False,"fundamentals, real, customer, success",81.18
7,265912,99,auditory,Complete certification,Understand basic concepts,71,Too fast-paced,4,Advanced,Become a Master of Sales Psychology,True,565,3.8,3.8164,3.8164,86,False,"master, sales, psychology",80.21
8,474928,74,kinesthetic,Learn new concepts,Understand basic concepts,74,Loved the interactive parts,4,Beginner,Intermediate Options trading concepts for Stocks and Options,True,2216,4.3,4.3254,4.3254,67,False,"intermediate, options, trading, concepts, stocks, options",97.89
9,2337836,73,kinesthetic,Career advancement,Understand basic concepts,67,Great course,2,Advanced,Xero Bills and Purchases - The Complete Training Course,True,157,4.85,4.86379,4.86379,49,False,"xero, bills, purchases, complete, training, course",32.98
0,2276171,62,auditory,Learn new concepts,Understand basic concepts,66,Too fast-paced,1,Intermediate,CFA® Level 1 (2020) - Complete Equity Investments,True,5414,4.63,4.6131,4.6131,483,False,"cfa, level, 1, 2020, complete, equity, investments",130.56
1,1362962,56,auditory,Career advancement,Understand basic concepts,61,Helpful but needs improvement,3,Beginner,Binary Options Blast Off Course-Intermediate and Advanced,True,233,3.95,4.0159,4.0159,47,False,"binary, options, blast, course, intermediate, advanced",83.33
2,2245262,85,kinesthetic,Improve skills,Understand basic concepts,55,Helpful but needs improvement,3,Advanced,Medical Devices Quality Management System - ISO 13485:2016,True,482,4.38608,4.36127,4.36127,229,False,"medical, devices, quality, management, system, iso",200.0
3,476622,94,auditory,Learn new concepts,Understand basic concepts,75,Too fast-paced,4,Intermediate,Basel Norms (Basel 1/ Basel 2/ Basel 3) Simplified,True,1993,4.16964,4.07305,4.07305,341,False,"basel, norms, basel, basel, basel, 3, simplified",413.33
4,1500464,69,kinesthetic,Career advancement,Understand basic concepts,76,Loved the interactive parts,3,Beginner,The Psychology Of The Ultimate Entrepreneur,True,4917,4.3169,4.14596,4.14596,196,False,"psychology, ultimate, entrepreneur",61.22
5,1153034,50,auditory,Career advancement,Understand basic concepts,57,Too fast-paced,2,Intermediate,The Complete Shopify Aliexpress Dropship course,True,74011,4.62899,4.63196,4.63196,14006,False,"complete, shopify, aliexpress, dropship, course",261.9
6,1920790,57,auditory,Complete certification,Understand basic concepts,68,Too fast-paced,1,Beginner,Goal Setting & Achievement: Achieve Your Goals 10x Faster,True,5537,4.6,4.67344,4.67344,50,False,"goal, setting, achievement, achieve, goals, 10x, faster",25.81
7,1473376,95,auditory,Learn new concepts,Understand basic concepts,91,Helpful but needs improvement,2,Intermediate,Monetize your Instagram as an Instagram Influencer 2020,True,6011,4.30357,4.33232,4.33232,940,False,"monetize, instagram, instagram, influencer, 2020",15.0
8,762706,65,kinesthetic,Complete certification,Understand basic concepts,50,Too fast-paced,5,Beginner,2016 Blog Blueprint: How I Replaced My Day Job With My Blog,True,2162,4.4,4.27385,4.27385,45,False,"2016, blog, blueprint, replaced, day, job, blog",89.47
9,948974,63,auditory,Improve skills,Understand basic concepts,78,Helpful but needs improvement,4,Intermediate,THE Forex Robot: Incredible ROI (Robot Included),True,2322,3.8,3.89128,3.89128,269,False,"forex, robot, incredible, roi, robot, included",29.63
0,122812,61,visual,Improve skills,Understand basic concepts,94,Loved the interactive parts,3,Advanced,How To Start A Mug Printing Business From Home,True,1136,4.79167,4.79264,4.79264,254,False,"start, mug, printing, business, home",46.15
1,2885338,72,auditory,Career advancement,Understand basic concepts,98,Helpful but needs improvement,5,Beginner,Hands-On HR Analytics Online Course for Human Resources,True,629,4.21023,4.203,4.203,170,False,"hands, hr, analytics, online, course, human, resources",22.86
2,2368640,64,auditory,Complete certification,Understand basic concepts,84,Could use more examples,3,Intermediate,"Complete Shopify E-commerce, Aliexpress Dropship Course 2020",True,3653,4.45,4.43382,4.43382,56,False,"complete, shopify, e, commerce, aliexpress, dropship, course, 2020",89.36
3,822428,77,auditory,Career advancement,Understand basic concepts,89,Great course,1,Advanced,How to Conduct a Needs Analysis: The Basics,True,7751,4.25,4.24026,4.24026,56,False,"conduct, needs, analysis, basics",4.23
4,1596446,83,auditory,Complete certification,Understand basic concepts,63,Great course,1,Intermediate,Conduct a Strategy Analysis using Business Analysis,True,8581,4.63032,4.65956,4.65956,1134,False,"conduct, strategy, analysis, business, analysis",29.09
5,692418,51,kinesthetic,Career advancement,Understand basic concepts,84,Helpful but needs improvement,1,Advanced,Professional Life Coaching Certification PCELC Life Coach,True,9048,4.17164,4.11564,4.11564,1601,False,"professional, life, coaching, certification, pcelc, life, coach",41.1
6,724602,81,visual,Complete certification,Understand basic concepts,97,Helpful but needs improvement,3,Intermediate,Amazon FBA How to Build your Own Brand Become a Top Seller,True,510,4.5,4.57306,4.57306,58,False,"amazon, fba, build, brand, seller",209.09
7,2861064,72,auditory,Career advancement,Understand basic concepts,94,Loved the interactive parts,5,Advanced,Shopify Guide: Start your own clothing brand with Shopify,True,32964,4.08824,4.05915,4.05915,112,False,"shopify, guide, start, clothing, brand, shopify",146.03
8,2222924,71,auditory,Complete certification,Understand basic concepts,69,Great course,1,Intermediate,Maintenance Management Basics,True,169,4.04,4.00723,4.00723,71,False,"maintenance, management, basics",6.76
9,2999088,74,kinesthetic,Career advancement,Understand basic concepts,98,Loved the interactive parts,5,Beginner,The Sniper Strategy - Make Huge B2B Sales with Cold Emails,True,4661,4.4,4.57504,4.57504,58,False,"sniper, strategy, huge, b2b, sales, cold, emails",140.0
0,998942,71,visual,Complete certification,Understand basic concepts,62,Helpful but needs improvement,3,Intermediate,Counselling Children & Adolescents - ACCREDITED CERTIFICATE,True,6789,4.35411,4.35284,4.35284,1850,False,"counselling, children, adolescents, accredited, certificate",104.84
1,267144,71,kinesthetic,Learn new concepts,Understand basic concepts,87,Helpful but needs improvement,5,Beginner,How to Begin and Sustain a Career as a Freelance Writer,True,7211,3.75,3.66891,3.66891,37,False,"begin, sustain, career, freelance, writer",66.67
2,2097104,98,kinesthetic,Improve skills,Understand basic concepts,98,Helpful but needs improvement,3,Intermediate,Business Analytics - Advanced Excel,True,299,4.2,4.27858,4.27858,66,False,"business, analytics, advanced, excel",60.0
3,137250,91,kinesthetic,Learn new concepts,Understand basic concepts,95,Could use more examples,3,Beginner,Train the Trainer Pro: No Beginners Allowed!,True,5952,4.5,4.47606,4.47606,781,False,"train, trainer, pro, beginners, allowed",221.05
4,1632572,55,visual,Career advancement,Understand basic concepts,98,Too fast-paced,4,Intermediate,Make Full-Time Money Trading the Forex Market Part-Time,True,1907,4.49242,4.48898,4.48898,474,False,"time, money, trading, forex, market, time",233.33
5,1484479,64,visual,Learn new concepts,Understand basic concepts,57,Could use more examples,3,Intermediate,"HR,HR Analytics,HR Courses,  Human Resource Management, AUG",True,9236,3.95217,3.96166,3.96166,1065,False,"hr, hr, analytics, hr, courses, human, resource, management, aug",110.0
6,2200632,92,kinesthetic,Improve skills,Understand basic concepts,92,Excellent content,3,Beginner,Intraday Scalping Strategy - Based Up On Price Action,True,293,3.93421,3.52626,3.52626,106,False,"intraday, scalping, strategy, based, price, action",167.35
7,754920,86,visual,Career advancement,Understand basic concepts,69,Helpful but needs improvement,2,Advanced,Business Analysis Demonstrated,True,1575,4.45,4.43016,4.43016,367,False,"business, analysis, demonstrated",360.0
8,648826,82,visual,Career advancement,Understand basic concepts,82,Great course,1,Intermediate,The Complete Financial Analyst Course 2020,True,245860,4.54407,4.53772,4.53772,46447,False,"complete, financial, analyst, course, 2020",71.11
9,1593946,57,auditory,Learn new concepts,Understand basic concepts,75,Loved the interactive parts,4,Intermediate,Introduction to Islamic Economics and Finance,True,1281,4.35,4.27785,4.27785,42,False,"introduction, islamic, economics, finance",48.53
0,895850,93,kinesthetic,Career advancement,Understand basic concepts,88,Excellent content,4,Intermediate,Leading Effective Meetings: Beginner's Guide,True,2076,4.42405,4.42992,4.42992,491,False,"leading, effective, meetings, beginner, guide",33.33
1,1510148,93,auditory,Complete certification,Understand basic concepts,70,Helpful but needs improvement,4,Advanced,Business Email and Letter Writting,True,503,3.75,3.77557,3.77557,38,False,"business, email, letter, writting",120.63
2,2627090,54,visual,Learn new concepts,Understand basic concepts,98,Could use more examples,2,Beginner,"Flow of fluids through piping systems , valves and pumps",True,1643,4.18072,4.12384,4.12384,298,False,"flow, fluids, piping, systems, valves, pumps",59.38
3,1607044,88,visual,Complete certification,Understand basic concepts,91,Excellent content,3,Intermediate,Direct Taxation in India A Comprehensive Study,True,963,4.15625,4.23626,4.23626,220,False,"direct, taxation, india, comprehensive, study",296.97
4,362458,53,kinesthetic,Career advancement,Understand basic concepts,92,Could use more examples,1,Beginner,Facilitation: You Can Be a Facilitator,True,2528,4.30488,4.14351,4.14351,341,False,"facilitation, facilitator",45.16
5,994990,55,visual,Improve skills,Understand basic concepts,90,Helpful but needs improvement,5,Advanced,"Become a highly paid Consultant, Adviser, Coach or Trainer",True,1667,4.55,4.51133,4.51133,65,False,"highly, paid, consultant, adviser, coach, trainer",46.15
